token_id,speaker,time,vowel,word,duration,F1_mid,F2_mid,F3_mid,F1_avg_all,F2_avg_all,F3_avg_all,F1_avg_third_2,F2_avg_third_2,F3_avg_third_2,F1_avg_third_1,F2_avg_third_1,F3_avg_third_1,F1_avg_third_3,F2_avg_third_3,F3_avg_third_3,F1_05,F1_10,F1_15,F1_20,F1_25,F1_30,F1_35,F1_40,F1_45,F1_50,F1_55,F1_60,F1_65,F1_70,F1_75,F1_80,F1_85,F1_90,F1_95,F2_05,F2_10,F2_15,F2_20,F2_25,F2_30,F2_35,F2_40,F2_45,F2_50,F2_55,F2_60,F2_65,F2_70,F2_75,F2_80,F2_85,F2_90,F2_95,F3_05,F3_10,F3_15,F3_20,F3_25,F3_30,F3_35,F3_40,F3_45,F3_50,F3_55,F3_60,F3_65,F3_70,F3_75,F3_80,F3_85,F3_90,F3_95
WendyJ_119,WendyJ,114.79,eI,freight,156.2262628,694.8828515,2296.562452,3061.11923,690.3071735,2269.772374,2984.514512,691.912294,2309.503265,3027.005694,695.223869,2182.750206,2765.228642,683.7853576,2317.063649,3161.309198,700.9512987,714.0113318,704.0330951,691.435016,683.7229073,684.9419828,686.5517874,686.8960138,690.2398946,694.8828515,693.7983717,695.4225528,695.8592416,689.5309488,692.2050072,704.2376288,702.7046509,681.2328661,656.7889531,2072.308963,2152.22634,2175.593902,2218.219029,2259.548189,2312.947955,2307.839058,2322.814702,2314.323921,2296.562452,2282.208607,2303.846273,2345.229665,2325.401966,2358.555589,2354.474435,2315.815095,2245.979095,2275.149566,2432.56334,2635.212823,2863.950873,2937.917302,2912.064554,2928.199126,2932.797932,2970.081334,2998.498407,3061.11923,3067.382067,3069.600218,3085.840736,3123.377186,3137.922607,3174.338894,3199.262029,3147.585684,3163.91061
WendyJ_120,WendyJ,117.954851,eI,eight,164.2313513,695.4891194,2431.880247,3092.611705,658.9967974,2457.654013,3092.011627,677.0907455,2458.0185,3093.888662,857.0631901,2238.439015,3082.712919,442.8364566,2676.504525,3099.4333,882.2793155,863.2049476,855.3153793,861.7956979,856.3026804,831.0959829,786.7375892,742.0966425,716.7594899,695.4891194,649.0802623,595.6478579,555.0323327,525.0942559,495.04985,455.2229139,415.0952061,393.8995405,387.5348777,2189.492247,2206.652817,2230.158331,2256.093752,2272.28699,2274.981853,2278.773352,2342.465863,2365.907514,2431.880247,2548.438405,2579.024195,2658.049353,2665.376125,2726.88753,2937.459471,2737.35182,2723.654697,2432.681408,3025.62265,3055.050585,3077.45344,3084.16723,3119.597638,3112.82209,3106.987804,3083.900599,3067.817254,3092.611705,3098.934215,3104.332549,3116.792017,3066.724603,3064.358703,3048.598456,3083.598864,3063.107574,3187.291445
WendyJ_121,WendyJ,120.88,eI,weighed,200,651.0488004,2455.902885,3152.587537,613.0615343,2325.855976,3160.914443,647.3007248,2450.954173,3167.895784,624.2768569,2059.981012,3147.61107,567.6070211,2466.632743,3167.236475,598.6143714,615.470952,623.5445189,627.3371781,641.7564554,657.7319552,659.723245,659.9592154,656.1415799,651.0488004,647.3307748,631.7247181,623.7609721,605.2784132,591.2525987,577.4788447,562.2376858,549.3339203,535.2043825,1653.363154,1977.532517,2201.559521,2225.90687,2286.503233,2338.491005,2382.446883,2447.430163,2450.192814,2455.902885,2482.161818,2467.410911,2454.166788,2447.087456,2483.793357,2510.853,2486.975199,2483.527095,2440.03172,3150.433561,3141.420229,3134.959858,3155.185178,3153.466367,3138.749067,3145.310119,3165.512986,3173.958714,3152.587537,3176.895482,3182.802334,3180.425648,3210.918522,3218.993959,3224.887375,3167.666456,3132.108608,3084.632748
WendyJ_122,WendyJ,123.62,i:,feed,220,399.1519043,2914.226365,3311.914399,426.5676116,2779.252714,3225.754514,398.3384841,2902.254259,3301.808847,495.1446918,2706.498974,3160.528248,386.2196589,2729.004909,3214.926447,403.7672508,457.4113571,425.2198051,418.6989972,407.4045356,403.5349546,400.1741621,402.1186203,401.8574885,399.1519043,395.2693835,394.4350979,395.4050408,397.2136837,399.489929,400.1331289,399.7826249,389.6993786,352.2572081,2685.519249,2486.633664,2618.972401,2720.037432,2812.74411,2828.225161,2861.221077,2889.711963,2894.265937,2914.226365,2926.008269,2924.777971,2897.173768,2874.674459,2828.980334,2780.639252,2634.453964,2547.363886,2694.807014,3045.383623,2986.206005,3034.320837,3080.925691,3200.528626,3210.78462,3222.519506,3285.726143,3279.585514,3311.914399,3339.072724,3336.514784,3334.518281,3295.933228,3226.951679,3181.33701,3129.417262,3079.399055,3264.592313
WendyJ_123,WendyJ,126.31,E,wet,110,891.7868894,1950.73337,3029.796789,849.289472,1872.942206,3039.845352,890.0652994,1942.818474,3024.055334,807.7925799,1611.030722,3089.586523,850.0105369,2064.977423,3005.894198,774.7293043,781.6405968,789.8756445,807.0499943,837.8817884,865.794048,882.1112373,888.6005069,890.8849562,891.7868894,892.5032321,892.5161722,890.2878147,886.6269659,877.2818324,866.266346,854.4384067,834.7635866,807.3392524,1315.642116,1553.89264,1680.996731,1747.987308,1785.224858,1804.895374,1837.217545,1885.885056,1926.145432,1950.73337,1965.937074,1991.74111,2040.219837,2055.988032,2055.869265,2054.479359,2073.468202,2082.967555,2073.624753,3100.944615,3090.594968,3075.967737,3073.145125,3105.532621,3089.843667,3058.391119,3030.987315,3039.210184,3029.796789,3005.761085,3001.252212,3006.665867,2982.855348,2992.053136,3001.020744,3001.895672,3014.880122,3028.087211
WendyJ_124,WendyJ,129.19,E,shed,120,829.1194917,2083.70996,3119.917088,811.0169492,2142.450193,3168.265353,818.5854509,2091.318968,3126.713409,773.7944165,2299.331134,3278.780562,840.67098,2036.700477,3099.302088,779.973386,568.3099071,601.7555863,653.6139774,701.6472598,730.8469482,752.6293356,774.0902464,801.8028216,829.1194917,847.537872,857.9396478,861.7827763,862.9243375,862.1348115,856.9527008,849.4544263,836.5569016,807.8733267,2482.432513,2203.161625,2170.121465,2174.61381,2178.418074,2169.799473,2150.024856,2127.795174,2110.009221,2083.70996,2055.927213,2054.361863,2063.873653,2061.09981,2060.099093,2049.629906,2032.874918,2022.051492,2012.603935,3408.290133,3154.246101,3135.482485,3116.333305,3127.922226,3134.626015,3127.561343,3125.006642,3124.217211,3119.917088,3117.989746,3132.507369,3141.61783,3114.640896,3087.220714,3074.87311,3082.185438,3104.195731,3120.65415
WendyJ_125,WendyJ,131.63,eI,slayed,160,688.7200568,2155.767813,3291.145507,670.7053206,2040.502201,3315.835904,689.247848,2163.114568,3294.921583,703.2223792,1712.509493,3442.851715,619.6457346,2245.882542,3209.734412,701.9719362,700.3433809,706.2322426,704.4916891,701.0955304,701.4296912,700.432444,699.4499704,691.5336791,688.7200568,684.2896042,681.7315432,678.7927908,673.2343439,662.6550218,650.556616,628.8201665,597.8404862,551.3733281,1440.031604,1608.398077,1730.380629,1820.368597,1906.0087,1975.926283,2029.33686,2107.272874,2131.417971,2155.767813,2190.930526,2253.857605,2275.126482,2279.639527,2283.129062,2271.389351,2260.602179,2237.282536,2195.477569,3503.826513,3495.13735,3470.541612,3438.492994,3386.228678,3340.581288,3328.108016,3325.36047,3306.148208,3291.145507,3293.113299,3263.31536,3258.056598,3255.753226,3227.8851,3214.401211,3216.215019,3199.335598,3164.421752
WendyJ_126,WendyJ,134.14,eI,slate,140,647.1833735,2084.661345,3290.457143,635.9779965,1930.923106,3323.848279,645.7378442,2059.625044,3286.777675,682.6116223,1538.578309,3425.343945,579.5845231,2194.565965,3259.423217,689.6029684,691.1379312,681.2087643,678.6029887,673.7628748,669.8381351,663.153047,654.0518713,649.261226,647.1833735,640.965627,634.8914505,631.7594444,629.8266179,620.0481273,598.7031904,577.5734709,560.9114438,524.6519418,1206.309332,1364.042731,1582.263564,1695.701751,1766.115843,1816.000291,1879.970074,1942.392176,2037.425602,2084.661345,2105.046512,2165.87145,2194.911367,2202.852103,2204.22283,2195.928195,2163.892927,2176.768263,2177.174859,3481.419892,3441.911252,3418.807536,3411.474345,3393.358044,3370.784882,3339.67317,3296.716225,3282.261846,3290.457143,3267.094186,3271.333928,3269.140489,3257.524754,3238.395049,3253.45739,3263.985507,3289.888603,3273.66238
WendyJ_127,WendyJ,136.88,i:,sea,150.5631128,390.5332695,2894.857771,3278.095678,413.3434984,2764.12958,3274.340615,397.8974358,2871.932115,3293.142408,484.0779208,2391.1994330000002,3174.410539,358.0551385,3029.257191,3355.468897,479.582171,488.5069216,490.7614792,493.2524186,485.5683248,471.9520733,452.9672245,428.9158132,404.7599639,390.5332695,379.1342173,369.72868,362.8772613,360.4648502,361.0682031,359.5653317,357.5327005,355.311929,354.2910365,2180.767427,2239.124395,2325.153742,2446.017988,2584.181584,2667.871809,2731.637475,2789.654766,2856.652139,2894.857771,2929.554423,2945.549581,2942.350666,2987.642079,3069.17086,3069.814837,3053.121448,3027.093685,3007.22064,3123.897843,3131.469162,3161.676385,3181.353438,3205.803182,3244.056614,3260.600046,3285.634691,3310.27172,3278.095678,3281.710876,3315.611057,3312.470095,3319.232559,3343.751504,3371.421838,3348.512373,3357.796515,3388.131112
WendyJ_128,WendyJ,139.3607176,eI,aid,229.2824045,585.5910183,2564.935187,3206.858226,585.7934992,2498.397166,3197.418577,582.8926811,2556.479879,3203.149676,633.1398028,2422.288248,3167.206218,541.3480139,2516.423371,3221.899837,656.9855122,655.3805754,626.2597787,618.9797515,615.3773337,601.8953451,591.451016,590.4440373,590.4327003,585.5910183,580.1813159,574.5375504,565.5608533,558.9424111,550.3094446,546.4218184,540.1289713,536.5219789,528.2584181,2362.478342,2386.858895,2422.350759,2453.313,2450.381602,2472.09332,2509.392627,2540.211769,2562.282039,2564.935187,2559.569005,2571.669926,2586.34139,2587.790573,2570.978143,2559.672814,2560.381311,2510.999155,2400.176304,3168.498559,3156.543667,3175.753833,3162.807361,3175.076711,3176.26651,3170.541199,3195.892647,3210.712139,3206.858226,3211.814562,3207.452436,3219.03325,3229.109078,3231.834519,3235.329137,3249.975859,3249.992696,3180.012503
WendyJ_129,WendyJ,142.1774791,eI,slay,206.7049766,622.8117777,2244.366984,3202.953661,638.3952315,2171.12228,3228.13525,622.129967,2252.522872,3206.075099,686.6130401,1923.793204,3281.999047,606.4426874,2337.050764,3196.331604,700.4691911,697.66578,692.5634849,685.1985691,681.552839,664.8680436,643.0589584,635.7492401,632.9386337,622.8117777,610.7513858,604.2636874,607.0102394,613.4220305,623.3816278,620.441416,606.7941418,591.5752618,582.812979,1733.592011,1830.482218,1949.264025,2015.761331,2039.183819,2083.528571,2182.753637,2218.541646,2232.657967,2244.366984,2267.49742,2299.025918,2314.639116,2285.616605,2313.197844,2309.570735,2325.984126,2369.422341,2382.26777,3366.095964,3336.801385,3247.682062,3230.646649,3248.212521,3223.008488,3208.517511,3176.999044,3176.975336,3202.953661,3222.35546,3227.481038,3236.116687,3195.198763,3198.818665,3203.922616,3189.355762,3203.113277,3177.536955
WendyJ_130,WendyJ,144.4716615,eI,ate,198.3385461,602.1263172,2643.179289,3314.217227,600.9373703,2504.403524,3281.688613,598.4911211,2649.736661,3337.786428,631.7402966,2503.687658,3192.280818,572.5806931,2359.786254,3314.998592,650.3210983,643.9669662,629.5263378,610.6577076,622.4158185,617.3968399,605.6323554,600.4716058,603.297963,602.1263172,594.9548959,590.5640135,593.5079262,596.6396513,590.7643063,587.3304523,589.7691224,579.653349,537.6537084,2466.743379,2518.574338,2532.876239,2507.530622,2482.764082,2544.142858,2474.61112,2575.759968,2767.663281,2643.179289,2618.650097,2723.18859,2758.340333,2852.325489,2775.888365,2830.3751549999997,2718.750492,2788.541699,2733.753708,3184.478619,3264.358336,3254.649924,3211.091443,3108.053287,3162.676048,3190.301395,3267.689833,3379.305242,3314.217227,3293.357069,3447.335599,3489.97711,3488.091562,3141.364849,3168.784319,2942.49493,3805.997522,3472.448009
WendyJ_131,WendyJ,147.8889599,E,head,86.83496736,796.6053666,2196.131436,3085.199063,778.3772332,2109.322939,3035.066189,800.013153,2186.952166,3086.701828,867.7508907,1912.995595,2903.46675,667.3676558,2228.021057,3115.029989,877.5999989,869.6674378,869.024207,867.6257079,864.4476875,855.3421163,842.494119,827.141369,811.8039261,796.6053666,783.5816295,776.0046506,763.7934899,747.3596482,725.9340485,699.1219368,666.4157215,627.8674819,582.1610949,1574.527528,1633.929898,1983.04109,2148.983636,2089.182063,2104.23261,2123.940297,2148.018112,2178.692011,2196.131436,2208.631097,2221.678338,2226.917985,2233.36453,2243.819626,2245.214515,2239.439944,2226.578321,2204.207336,2926.625073,2821.834648,2722.608091,2802.550539,3067.083069,3063.487659,3058.326834,3054.809101,3065.50173,3085.199063,3106.055302,3120.88328,3116.492949,3113.144946,3116.785933,3114.935192,3114.090791,3114.633458,3118.12941
WendyJ_132,WendyJ,150.35,eI,sleigh,210,620.0915674,2270.425687,3221.464271,625.2148215,2131.383655,3236.895558,618.9954106,2267.891112,3218.011096,670.9015504,1802.371171,3319.130984,585.7475034,2323.888682,3173.544594,675.8647542,680.3611296,681.8503199,677.7983564,665.2721493,654.6533718,642.694704,633.3287604,627.0528837,620.0915674,613.0585598,603.3045072,592.232936,596.6583189,602.0087615,608.7984514,592.4542371,554.6528728,570.6733228,1521.914192,1686.4091,1769.788194,1912.067693,2040.033641,2074.92767,2145.325247,2238.032086,2254.140581,2270.425687,2296.019193,2326.746494,2334.528135,2307.586975,2328.312471,2394.746043,2372.562424,2282.220477,2299.129059,3409.003425,3340.337885,3312.754342,3293.42654,3267.96859,3241.913601,3222.427211,3231.693395,3218.402107,3221.464271,3216.469229,3205.712752,3198.047492,3182.325208,3157.402214,3188.083502,3191.749065,3178.062355,3163.472184
WendyJ_133,WendyJ,152.67,i:,need,250,376.5532417,3207.803364,3455.889784,378.2582465,2939.406736,3479.962328,375.5595625,3155.398818,3574.272879,411.8319764,2687.855625,3344.198624,347.3832007,2974.965765,3521.415482,378.7220761,453.4969613,457.5008347,429.3346689,400.4526031,382.9061521,377.0340862,377.1057878,375.886482,376.5532417,376.0108515,373.5180354,372.862223,375.1138876,378.2794804,380.4294679,378.5958854,352.0024585,270.8882828,2264.141714,2579.122865,2724.749884,2835.575062,2904.023472,2964.046161,3033.764628,3134.056585,3169.326991,3207.803364,3202.194096,3163.07963,3148.934532,3146.261915,3116.108317,2955.740668,2791.821753,3000.291158,2988.994229,3297.994137,3310.63459,3389.069857,3360.527445,3379.480502,3342.599399,3367.011272,3507.617577,3465.305547,3455.889784,3502.475865,3804.679404,3960.723357,3832.784862,3572.89278,3398.755581,3235.251037,3782.297447,3268.84948
WendyJ_134,WendyJ,155.26,eI,wait,230,607.8827436,2412.877381,3116.771829,583.8431527,2236.454405,3098.943592,603.8419387,2360.035997,3091.669215,619.7427487,2118.564954,3128.892322,527.9447706,2230.762265,3076.269239,612.6469537,620.4107423,617.2888905,616.8975905,627.1286978,626.891334,626.2448088,621.4126133,616.1450747,607.8827436,598.6231673,584.7610269,569.8258335,553.1337556,531.5640177,503.5912503,479.5369841,544.0134466,544.5715592,1662.075425,2083.559623,2317.482381,2330.328062,2336.196729,2354.885996,2408.345083,2441.021666,2420.325139,2412.877381,2447.640562,2322.033367,1996.375392,2237.065727,2293.600004,2237.436564,2232.500758,2218.467277,2243.907414,3128.182959,3123.661447,3138.415733,3134.630209,3137.913783,3101.536277,3122.070308,3129.521263,3125.908379,3116.771829,3113.648763,3040.1106,2968.107408,2943.018303,3047.796848,3044.521919,3072.605714,3132.450592,3181.629681
WendyJ_135,WendyJ,157.87,E,fed,130,839.0834243,2013.378709,3035.685053,834.4403396,1952.143441,3022.029207,839.0134867,1994.062575,3038.104441,842.6672537,1878.507906,2980.382567,821.6402784,1983.859842,3047.600614,957.6168924,747.7070243,766.6892245,780.4945998,784.5955668,792.3555486,804.3699346,827.9547526,844.7885074,839.0834243,848.2564728,850.7887172,855.0705981,852.9789543,852.1625274,843.6421329,824.0773959,801.4046334,780.1557582,1855.8405,1611.643168,1750.572523,1906.828272,1962.684036,1957.324943,1941.703942,1964.379361,1996.396366,2013.378709,1999.564154,2017.683065,2022.414761,2016.578785,1988.997904,1995.370282,1981.320444,1959.421821,1970.007729,2917.826915,2905.36957,2961.76093,3008.852015,3047.849917,3050.174936,3029.202401,3023.168772,3034.66292,3035.685053,3028.011765,3054.961275,3063.414367,3049.082817,3045.761053,3056.290833,3041.046086,3035.383625,3050.683518
WendyJ_136,WendyJ,160.28,E,pet,90.15617895,857.7753312,1967.667782,3036.272983,843.6483255,1929.143056,3055.193028,865.047396,1941.379483,3022.74173,863.9151695,1864.982391,3037.586997,801.9824112,1981.067294,3105.250357,858.4155656,841.7252195,848.0929381,859.137944,874.0566981,888.8565083,887.5310978,876.4886713,865.1231352,857.7753312,862.1785793,857.9329789,847.4809925,834.4480475,826.9832229,816.9923343,802.7364327,789.0605101,764.9287223,2054.182393,1990.204741,1566.383447,1697.226427,1839.539084,1933.087811,1895.561846,1891.521117,1915.311103,1967.667782,1975.615738,1975.347936,1972.501065,1978.494018,1975.194588,1989.605863,2024.169687,2013.750431,1953.930759,3163.089486,3092.851529,2943.685709,2962.412172,2986.617233,2999.475953,2981.858191,2989.788209,3009.575335,3036.272983,3045.578444,3047.832378,3048.046311,3056.438435,3072.80595,3099.703531,3135.328379,3141.78586,3131.446716
WendyJ_137,WendyJ,162.54,eI,slayed,180,624.9345815,2244.3113,3271.067372,616.1154316,2113.563887,3301.130548,622.5395317,2225.684418,3268.416967,636.5223832,1799.643069,3363.441115,589.2843798,2315.364175,3271.533564,627.6640743,634.1438468,641.1178916,644.8198883,643.6348691,636.27606720000006,631.708798,627.2068147,627.5921987,624.9345815,622.2475093,612.5965463,609.1999812,605.5636448,602.1397339,598.4734558,590.3712449,581.8150522,569.7955368,1525.639531,1667.424473,1783.813897,1908.950447,1988.844382,2069.720287,2120.245871,2189.494341,2222.937755,2244.3113,2247.93646,2256.620581,2291.487611,2302.575338,2335.842221,2337.64083,2325.059488,2314.570314,2305.085169,3406.840231,3397.843304,3388.907987,3343.524826,3326.084281,3290.415549,3272.06052,3271.766156,3258.088607,3271.067372,3268.94365,3270.824175,3274.183818,3283.943611,3285.805834,3282.45184,3269.239429,3258.501737,3271.301231
WendyJ_138,WendyJ,164.98,eI,freight,170,697.9211777,2244.744807,3090.247639,662.530524,2232.838347,3061.244729,696.5682648,2267.772178,3068.859418,701.6303548,2158.298524,2902.34356,589.3929523,2272.444338,3212.53121,691.6991515,695.7931764,705.304031,708.4874596,711.1666396,707.9087276,707.5697448,711.1313212,701.4643087,697.9211777,689.7094506,687.245134,680.5536637,657.0272129,639.7982653,615.6148304,588.2328449,537.7754616,525.94142,2068.304874,2126.50506,2153.192934,2197.564516,2229.242637,2243.61097,2229.332187,2244.351475,2244.50729,2244.744807,2265.92694,2291.702525,2367.500152,2325.10217,2300.763839,2304.306887,2292.684357,2232.770671,2208.681681,2697.558397,2908.511004,2970.753154,2983.151331,2993.757347,2987.504431,2967.138186,2981.616107,3054.986884,3090.247639,3100.152119,3121.099584,3165.868303,3229.497184,3207.647692,3210.529791,3210.63166,3214.750682,3216.86164
WendyJ_139,WendyJ,167.4474791,eI,wade,182.5209133,598.6096349,2426.344663,3172.739311,586.277198,2355.385501,3141.730151,597.4952398,2422.770273,3156.329129,599.0258044,2319.010111,3076.679967,562.3105497,2324.37612,3192.181358,590.7870948,599.4215086,601.855198,605.2301897,600.1832628,602.439451,606.2769686,603.0014878,603.2670041,598.6096349,593.91196,590.1785564,587.2647887,576.286735,572.1608719,569.3643151,565.9839565,558.8006711,544.3326796,2192.817941,2361.967086,2456.772258,2345.262202,2344.202555,2359.3959,2391.883725,2439.093835,2465.238179,2426.344663,2405.102484,2414.365476,2412.557638,2418.353471,2410.255275,2359.046406,2283.00884,2273.562776,2246.253668,3056.738403,3069.143259,3077.05205,3091.084281,3085.121019,3092.666134,3099.53283,3137.915377,3170.879131,3172.739311,3162.493469,3171.750792,3169.147901,3167.360223,3181.664175,3185.727179,3199.651069,3221.755527,3202.044705
WendyJ_140,WendyJ,169.79,E,let,84.4930289,874.6799078,1934.39954,3137.0216140000002,859.1637151,1888.829207,3143.552225,873.6096224,1925.072106,3141.840679,882.9950235,1765.068856,3216.400439,820.8864994,1976.346658,3072.415557,880.8238069,883.4155366,883.4910811,883.9159913,884.4117934,884.3938023,881.9570643,879.0520399,878.198279,874.6799078,870.5433472,867.3146208,863.1075016,858.0661114,851.7277804,842.5808365,829.4675931,809.9114786,768.8484661,1686.243849,1721.756273,1757.018933,1788.644846,1819.338926,1854.485679,1877.839781,1896.697361,1917.667977,1934.39954,1946.175676,1948.108484,1950.255344,1955.640797,1968.391151,1987.128347,1994.032921,1975.750896,1977.120917,3278.923576,3254.939387,3215.763762,3190.092072,3172.278401,3158.248755,3151.499917,3147.241216,3140.658599,3137.0216140000002,3136.370539,3141.259216,3140.350177,3129.774148,3100.568494,3092.69388,3073.303671,3022.963091,3021.647912
WendyJ_141,WendyJ,172.08,E,shed,160,826.206338,2065.190791,3069.720851,803.2250521,2140.151016,3111.365338,815.7698551,2048.488542,3067.530336,772.6392242,2374.631703,3208.225318,821.2660769,1997.332802,3058.340359,579.7212885,559.7074463,580.8108523,626.7889246,685.9338036,724.758119,742.46893,765.8575763,793.5284326,826.206338,845.1269682,861.9612806,871.0253848,870.4758079,861.2212058,852.1521749,836.3560842,800.0780403,756.6545125,2535.837672,2435.427393,2242.269162,2217.819112,2188.272491,2171.752733,2133.38232,2093.734925,2091.563738,2065.190791,2029.518171,1958.835375,1960.689137,2006.3037,1976.158001,1954.994827,2004.96665,2004.610294,2019.103052,3421.685894,3071.541835,3030.056354,3064.227084,3044.364984,3087.863798,3094.801208,3096.680625,3085.904106,3069.720851,3060.779106,3039.902885,3028.368775,3059.022797,3035.746647,3056.187334,3068.061799,3044.351631,3063.648427
WendyJ_142,WendyJ,174.6,i:,wheat,152.4508294,358.997121,3181.709747,3473.941373,370.3547088,2950.515625,3385.878724,358.6622697,3185.749614,3531.625949,408.9580632,2487.423739,3144.693366,343.4437933,3178.373522,3481.316857,446.8514441,421.894266,405.6881124,393.9423232,384.2806288,378.4438055,371.1633081,365.4674531,363.3500595,358.997121,354.2700101,350.7081061,346.6267013,343.6640595,341.7705403,335.4785354,327.1203244,353.9054628,371.0004568,2072.660603,2376.237706,2564.911701,2667.257161,2752.408215,2849.362344,3040.704664,3138.235012,3172.90415,3181.709747,3239.486843,3247.700732,3251.527866,3231.580087,3192.655599,3230.26353,3249.806725,3193.294429,3155.825722,3118.008062,3117.679797,3127.351066,3147.96855,3160.41884,3197.265583,3188.670546,3363.415519,3458.166997,3473.941373,3576.732381,3794.490799,3841.907817,3704.452893,3671.575353,3532.128703,3549.371055,3300.884237,3189.442631
WendyJ_143,WendyJ,177.38,i:,need,210,380.0100679,3162.124256,3323.783189,390.9089774,2861.646056,3354.457682,382.8313644,3122.735858,3346.026962,417.2397853,2585.797349,3331.248414,372.6557825,2876.404962,3386.09767,371.7170406,428.0727539,453.7661285,436.2052011,420.7269789,419.3913613,406.7243016,397.9872424,390.0300536,380.0100679,370.5762097,369.229895,367.7259011,363.1448459,369.4848451,380.1412216,383.2405312,380.5523623,343.4250378,2294.491055,2363.424582,2542.755943,2691.312713,2804.506587,2878.423001,2985.018544,3042.374463,3115.451771,3162.124256,3219.070144,3190.207609,3126.599239,3088.892001,3069.19125,2968.835592,2792.904273,2659.610299,2649.863896,3193.115447,3300.901903,3332.728295,3388.379065,3364.104875,3359.776681,3318.693571,3311.227466,3224.90205,3323.783189,3307.518473,3464.914226,3476.71532,3456.714274,3426.78565,3431.520159,3353.065901,3317.638824,3335.057476
WendyJ_144,WendyJ,180.1431422,eI,fray,286.8577633,678.5464379,2286.270597,3107.190006,656.991376,2275.153855,3056.000597,678.7094504,2288.51111,3121.169989,677.7498516,2162.183097,2841.182037,614.5148261,2374.767357,3205.649766,652.1297956,669.563148,677.3066607,695.1602246,685.9635102,691.5833507,692.4810817,681.7993001,692.0710822,678.5464379,673.6496838,667.4495409,655.0692137,649.4221693,613.1559713,618.0289037,632.9684719,594.0870386,583.2911989,2112.700524,2100.779042,2160.550753,2223.794037,2216.903976,2230.355608,2241.366378,2243.399961,2251.968111,2286.270597,2320.248308,2330.526416,2351.013759,2354.031011,2411.458225,2389.625999,2434.138405,2375.163576,2323.353851,2698.510947,2943.37261,2729.414382,2894.931428,2865.295386,3026.933357,3080.697986,3087.617874,3073.226632,3107.190006,3159.096735,3164.011293,3187.81437,3173.10997,3215.222159,3201.088368,3213.996512,3186.1012,3226.634038
WendyJ_145,WendyJ,183.594851,eI,eight,145.1490214,559.7559868,2752.866764,3185.079891,586.3543533,2678.760362,3212.399359,575.7673283,2721.901309,3176.148099,776.8679385,2379.501919,3162.062282,406.4277931,2934.877857,3298.987695,820.4043613,810.2545951,787.1083577,766.6341762,746.801763,723.8389493,698.9409789,654.8877708,603.1956147,559.7559868,530.6935292,508.1926333,482.3184362,457.4042453,434.7524897,409.8973763,386.6635477,378.0438844,376.1166207,2308.738144,2325.642483,2367.845698,2393.366942,2424.836126,2455.587268,2521.825686,2632.531178,2717.787054,2752.866764,2789.781305,2797.780096,2812.457494,2884.716156,2942.744379,2981.461219,2966.605125,2948.263703,2916.114511,3148.720382,3155.585967,3169.534656,3177.836096,3156.921151,3158.757444,3169.322218,3143.922168,3169.831842,3185.079891,3136.685557,3183.502871,3265.643871,3283.32992,3291.018245,3298.203857,3304.914917,3311.403815,3299.171504
WendyJ_146,WendyJ,186.1521984,eI,weighed,197.8016216,602.3176149,2444.572991,3130.246958,589.9098763,2398.536363,3155.18984,600.9417921,2432.589597,3137.904738,622.2123679,2307.468706,3114.939458,546.5754687,2455.550787,3212.725325,608.7739963,629.5459445,630.8330349,623.9950647,621.75948760000006,626.6058338,621.7057346,617.9577358,617.7320748,602.3176149,588.3487885,581.227703,577.3096666,567.7917532,560.3913312,555.6723088,549.9123553,543.9772121,526.0564553,2224.68961,2268.475511,2313.280122,2370.567331,2389.736465,2383.950986,2420.551145,2410.115311,2439.987826,2444.572991,2429.311063,2443.725915,2440.939301,2425.873275,2469.025287,2489.946639,2500.984244,2494.108743,2418.200046,3125.366706,3166.544133,3100.572481,3045.501771,3108.432701,3148.120533,3104.157198,3113.545289,3117.435853,3130.246958,3116.759991,3187.685695,3183.384251,3171.098666,3208.0192,3225.331734,3225.748281,3222.179739,3220.087852
WendyJ_147,WendyJ,188.7,i:,sea,162.8332712,395.1495261,2914.679843,3344.946746,418.912756,2760.32182,3260.028425,398.7648518,2895.58588,3331.96185,474.0288981,2334.547672,3129.210375,383.9445181,3050.831908,3318.913049,505.1807125,494.6684166,489.2279645,486.9878821,464.7284271,442.2395499,422.42262,407.2500679,399.0484253,395.1495261,391.4237377,389.9017049,389.4613209,386.8034048,383.7278743,381.7548266,384.4339681,379.6212695,380.3288988,2126.311043,2190.564013,2281.290658,2362.925768,2484.75968,2615.642306,2721.324129,2792.210484,2860.345905,2914.679843,2955.514354,2991.596605,3027.61083,3056.166122,3057.895245,3109.576411,3118.105539,3056.449995,2953.602169,3054.049301,3058.961029,3113.19488,3140.516072,3172.909897,3223.241194,3239.094788,3284.803733,3300.845269,3344.946746,3372.413504,3387.42223,3385.581735,3345.754864,3328.401112,3271.896378,3286.853691,3312.560496,3358.397318
