target_id,speaker,sex,dob,city_born,lexset,word,start,end,pre_seg,fol_seg,F1,F2,F3
8450,WadeT,M,1991,Blackburn,KIT,thing,3527.29,3527.34,TH,NG,465,1865,2688.8
8451,WadeT,M,1991,Blackburn,NORTH,all,3528.27,3528.35,SP,L,670.4,1209.6,2221.4
8452,WadeT,M,1991,Blackburn,DRESS,again,3531.086,3531.195,G,N,569.6,2024.7,3042.9
8453,WadeT,M,1991,Blackburn,STRUT,must,3533.41,3533.439,M,S,572.9,936.6,2082
8454,WadeT,M,1991,Blackburn,GOAT,so,3536.51,3536.66,S,S,525.8,1195.8,2209
8455,WadeT,M,1991,Blackburn,KIT,bill,3550.478,3550.608,B,L,498.1,1660.6,2627.5
8456,WadeT,M,1991,Blackburn,FACE,ate,3555.258,3555.568,SP,T,576.6,1919.9,2791.4
8457,WadeT,M,1991,Blackburn,KIT,beer,3555.899,3556.179,B,R,384.9,2159.9,2833.2
8458,WadeT,M,1991,Blackburn,KIT,it,3557.703,3557.802,NG,T,454.1,1960.3,2476.5
8459,WadeT,M,1991,Blackburn,NORTH,bought,3560.791,3561.031,B,T,480.8,807.8,2488.6
8460,WadeT,M,1991,Blackburn,TRAP,had,3561.408,3561.608,HH,D,777.6,1259.5,2102.3
8461,WadeT,M,1991,Blackburn,PALM,balm,3561.959,3562.218,B,L,649.7,949.8,2869.9
8462,WadeT,M,1991,Blackburn,STRUT,running,3564.301,3564.351,R,N,507.9,1175.5,2186.6
8463,WadeT,M,1991,Blackburn,FOOT,book,3564.945,3565.096,B,K,484.5,881.2,2311.7
8464,WadeT,M,1991,Blackburn,PALM,hard,3565.546,3565.745,HH,R,626.1,881.9,2225.1
8465,WadeT,M,1991,Blackburn,TRAP,pal,3566.896,3567.005,P,L,763,1155.4,2148.6
8466,WadeT,M,1991,Blackburn,LOT,bomb,3567.531,3567.711,B,M,619.7,898.4,2749
8467,WadeT,M,1991,Blackburn,NURSE,purr,3569.258,3569.507,P,SP,487.9,1389.3,2238.5
8468,WadeT,M,1991,Blackburn,KIT,hid,3569.866,3570.016,HH,D,457.4,2113.7,2840.2
8469,WadeT,M,1991,Blackburn,TRAP,batter,3570.407,3570.518,B,T,719.5,1291.5,2220.5
8470,WadeT,M,1991,Blackburn,FACE,wait,3572.288,3572.547,W,T,578.1,2156.2,NA
8471,WadeT,M,1991,Blackburn,KIT,ringing,3573.588,3573.617,R,NG,440.6,2061.6,2818.1
8472,WadeT,M,1991,Blackburn,CHOICE,boy,3582.968,3583.287,B,SP,519.2,936.1,2536.4
8473,WadeT,M,1991,Blackburn,NURSE,worse,3595.989,3596.149,W,S,514.8,2104.9,NA
8474,WadeT,M,1991,Blackburn,DRESS,care,3599.394,3599.654,K,R,583.5,2024.1,4029.8
8475,WadeT,M,1991,Blackburn,KIT,king,3599.903,3600.032,K,NG,448.7,2091.1,2657.8
8476,WadeT,M,1991,Blackburn,GOAT,know,3604.613,3604.982,N,SP,544.7,1547.8,2327.6
8477,WadeT,M,1991,Blackburn,CHOICE,moist,3606.628,3606.838,M,S,567.4,1140.7,2248.2
8478,WadeT,M,1991,Blackburn,GOAT,phone,3612.928,3613.129,F,N,565.9,1061.8,2440.4
8479,WadeT,M,1991,Blackburn,GOOSE,dude,3613.773,3613.994,D,D,359.8,1893.3,2504.7
8480,WadeT,M,1991,Blackburn,DRESS,fair,3614.239,3614.588,F,R,519.7,1519.7,2361.9
8481,WadeT,M,1991,Blackburn,GOAT,so,3617.964,3618.133,S,SP,521.2,1247.1,2348
8482,WadeT,M,1991,Blackburn,FLEECE,free,3632.018,3632.118,R,SP,352.3,2083.9,2882.5
8483,WadeT,M,1991,Blackburn,KIT,they,3640.874,3640.904,DH,S,364.1,1924.9,2481.7
8484,WadeT,M,1991,Blackburn,DRESS,they're,3641.974,3642.003,DH,R,411.3,1402.6,2467.9
8485,WadeT,M,1991,Blackburn,KIT,they,3648.988,3649.017,DH,S,628.5,1390.5,2571
8486,WadeT,M,1991,Blackburn,FACE,eight,3651.813,3652.003,SP,T,616.3,2087.3,3049.9
8487,WadeT,M,1991,Blackburn,STRUT,buck,3654.158,3654.278,B,K,489,905.8,2325
8488,WadeT,M,1991,Blackburn,FACE,they,3654.754,3654.814,DH,S,578.3,1642,2369.9
8489,WadeT,M,1991,Blackburn,FACE,wait,3657.435,3657.586,W,T,576.7,1717.6,2430.4
8490,WadeT,M,1991,Blackburn,FACE,weight,3659.618,3659.709,W,T,478.8,1956.8,2486.2
8491,WadeT,M,1991,Blackburn,DRESS,yeah,3667.466,3667.676,Y,SP,673.8,2173.7,3726.4
8492,WadeT,M,1991,Blackburn,DRESS,pear,3670.481,3670.71,P,R,646.3,1664.5,2584.9
8493,WadeT,M,1991,Blackburn,GOAT,holey,3680.999,3681.179,HH,L,586.6,1074.9,2366.3
8494,WadeT,M,1991,Blackburn,GOAT,holy,3681.429,3681.528,HH,L,597,1142.6,2291.9
8495,WadeT,M,1991,Blackburn,DRESS,they're,3685.968,3685.998,DH,R,523.3,1468.3,2494.9
8496,WadeT,M,1991,Blackburn,KIT,different,3689.634,3689.694,D,F,490.5,1530.6,2456.7
8497,WadeT,M,1991,Blackburn,FACE,jane,3693.069,3693.309,JH,N,556.3,1805.6,2627.2
8498,WadeT,M,1991,Blackburn,FACE,taking,3693.759,3693.858,T,K,525.4,1585.4,2540.3
8499,WadeT,M,1991,Blackburn,NORTH,long,3694.169,3694.289,L,NG,584,930.9,3207.3
8500,WadeT,M,1991,Blackburn,GOAT,coast,3695.299,3695.488,K,S,524.2,1213.1,1959.8
8501,WadeT,M,1991,Blackburn,NURSE,heard,3696.209,3696.249,HH,D,534,1865,NA
8502,WadeT,M,1991,Blackburn,NORTH,caught,3697.348,3697.419,K,T,519.2,937.2,2565.5
8503,WadeT,M,1991,Blackburn,NURSE,girl,3699.817,3699.887,G,L,497.9,1532.6,2300.4
8504,WadeT,M,1991,Blackburn,FOOT,should,3700.938,3700.968,SH,D,377.3,1230.9,2190.6
8505,WadeT,M,1991,Blackburn,FACE,dave,3701.708,3701.818,D,V,556.3,1670.3,2563.1
8506,WadeT,M,1991,Blackburn,DRESS,said,3701.948,3702.038,S,D,585.3,1587.7,2492.5
8507,WadeT,M,1991,Blackburn,DRESS,when,3706.107,3706.147,W,N,556,1407.8,2285.6
8508,WadeT,M,1991,Blackburn,PALM,sharks,3706.408,3706.588,SH,R,627.8,994.2,2278.7
8509,WadeT,M,1991,Blackburn,GOOSE,lucy,3710.253,3710.313,L,S,377.8,1807.1,2358.6
8510,WadeT,M,1991,Blackburn,TRAP,had,3710.553,3710.583,HH,D,472,1614.3,2495.1
8511,WadeT,M,1991,Blackburn,MOUTH,about,3711.043,3711.143,B,T,621.3,1095.8,2078.6
8512,WadeT,M,1991,Blackburn,NURSE,turning,3713.804,3713.883,T,N,512.6,1521.3,2375.9
8513,WadeT,M,1991,Blackburn,FLEECE,she's,3716.295,3716.335,SH,Z,341.5,1998.3,2575.6
8514,WadeT,M,1991,Blackburn,FACE,dave,3721.104,3721.203,D,V,516.3,1579.7,2526.4
8515,WadeT,M,1991,Blackburn,GOOSE,shoes,3722.014,3722.193,SH,Z,357.9,2014.9,2413.7
8516,WadeT,M,1991,Blackburn,KIT,his,3722.764,3722.794,HH,Z,387.5,2016.5,2535
8517,WadeT,M,1991,Blackburn,DRESS,ready,3724.098,3724.168,R,D,553.5,1895.8,NA
8518,WadeT,M,1991,Blackburn,FACE,jane,3726.25,3726.33,JH,N,584.7,2238.3,3992.7
8519,WadeT,M,1991,Blackburn,LOT,stopped,3726.47,3726.58,T,P,605.3,1123.8,3026.6
8520,WadeT,M,1991,Blackburn,GOAT,don't,3727.579,3727.699,D,N,512.2,1192.5,2658.2
8521,WadeT,M,1991,Blackburn,PALM,sharks,3736.856,3737.016,SH,R,610.1,1148.9,2241.4
8522,WadeT,M,1991,Blackburn,STRUT,suddenly,3738.276,3738.326,S,D,428.4,1239.3,2413.2
8523,WadeT,M,1991,Blackburn,FACE,whale,3740.103,3740.194,W,L,565,1753.4,2523.5
8524,WadeT,M,1991,Blackburn,DRESS,scaring,3740.983,3741.064,K,R,590.6,2204.9,NA
8525,WadeT,M,1991,Blackburn,PRICE,exciting,3743.304,3743.424,S,T,660.7,1218,2099.8
8526,WadeT,M,1991,Blackburn,LOT,holiday,3743.663,3743.714,HH,L,632.2,1143.3,2153.3
8527,WadeT,M,1991,Blackburn,FACE,holiday,3743.893,3744.023,D,SP,546.3,1736.4,2515.7
8528,WadeT,M,1991,Blackburn,GOOSE,school,3745.525,3745.685,K,L,394.5,833.4,2398
8529,WadeT,M,1991,Blackburn,PRICE,time,3747.739,3747.888,T,M,690,1393,2669.8
8530,WillowA,F,1995,Blackburn,PRICE,life,7.362,7.512,L,F,891.5,1362.6,3180.1
8531,WillowA,F,1995,Blackburn,MOUTH,out,16.822,17.032,EY1,T,837.9,1826.1,2929.7
8532,WillowA,F,1995,Blackburn,PRICE,i,18.329,18.479,SP,TH,927,1535.2,2967
8533,WillowA,F,1995,Blackburn,DRESS,many,19.502,19.552,M,N,808.2,1814.8,2732.9
8534,WillowA,F,1995,Blackburn,KIT,things,22.687,22.717,TH,NG,677.1,1989,3313
8535,WillowA,F,1995,Blackburn,PRICE,like,22.917,23.007,L,K,867.7,1419.5,3047.4
8536,WillowA,F,1995,Blackburn,TRAP,yeah,34.803,35.092,Y,AY1,863.8,1960.6,3754.4
8537,WillowA,F,1995,Blackburn,PRICE,i,35.092,35.172,AE1,TH,967,1648.9,3069.1
8538,WillowA,F,1995,Blackburn,KIT,think,35.622,35.652,TH,NG,632.4,2124.4,2846
8539,WillowA,F,1995,Blackburn,LOT,on,37.936,37.977,Z,N,659.8,1290.9,2901.2
8540,WillowA,F,1995,Blackburn,KIT,things,38.661,38.691,TH,NG,583.4,2229.4,3930.2
8541,WillowA,F,1995,Blackburn,PRICE,like,38.952,39.092,L,K,856.8,1291.9,2816.2
8542,WillowA,F,1995,Blackburn,TRAP,as,40.037,40.107,L,Z,810.3,1500.7,3347.5
8543,WillowA,F,1995,Blackburn,GOOSE,moved,43.25,43.34,M,V,539.2,2152.8,2629.1
8544,WillowA,F,1995,Blackburn,GOOSE,university,43.539,43.599,Y,N,538,2206.6,2714.8
8545,WillowA,F,1995,Blackburn,GOAT,don't,44.811,44.921,D,N,664,1392.4,2764
8546,WillowA,F,1995,Blackburn,GOAT,know,45.03,45.1,N,AH0,818.8,1207.9,2210.5
8547,WillowA,F,1995,Blackburn,GOAT,know,56.082,56.112,N,AY1,686.3,1316.7,2237.3
8548,WillowA,F,1995,Blackburn,KIT,it's,56.531,56.601,K,T,618.1,2137,2681
8549,WillowA,F,1995,Blackburn,KIT,in,59.85,59.88,SP,N,686.9,2000.3,2964.7
8550,WillowA,F,1995,Blackburn,DRESS,depend,60.816,60.905,P,N,798.7,1675.4,2851.3
8551,WillowA,F,1995,Blackburn,LOT,want,62.258,62.388,W,N,749.6,1090.9,2933.4
8552,WillowA,F,1995,Blackburn,FLEECE,green,68.665,68.804,R,N,400.2,2440.8,3715.8
8553,WillowA,F,1995,Blackburn,PRICE,i,78.895,79.085,S,TH,901.9,1480.2,3004.1
8554,WillowA,F,1995,Blackburn,KIT,village,81.692,81.722,V,L,625.1,1844.5,2860
8555,WillowA,F,1995,Blackburn,TRAP,and,82.51,82.569,SP,N,775.3,2013.6,2888.3
8556,WillowA,F,1995,Blackburn,PRICE,like,83.139,83.269,L,K,872.3,1584.5,3001.7
8557,WillowA,F,1995,Blackburn,FOOT,you're,84.51,84.539,Y,R,534.4,1400.6,2313.9
8558,WillowA,F,1995,Blackburn,NORTH,also,84.57,84.6,R,L,619.7,1134.5,2390.5
8559,WillowA,F,1995,Blackburn,GOAT,close,85.19,85.32,L,S,627.6,1112.2,3044
8560,WillowA,F,1995,Blackburn,PRICE,like,86.449,86.528,L,K,805.4,1329.9,2758.9
8561,WillowA,F,1995,Blackburn,KIT,cities,87.289,87.329,S,T,506.3,1845.6,2862.1
8562,WillowA,F,1995,Blackburn,PALM,hard,95.452,95.651,HH,R,793.9,1124.8,2717.1
8563,WillowA,F,1995,Blackburn,PRICE,i,96.065,96.105,SP,R,664.2,1478.9,2624.2
8564,WillowA,F,1995,Blackburn,PRICE,my,101.132,101.203,M,F,863.4,1220.3,3210.8
8565,WillowA,F,1995,Blackburn,DRESS,favourite,101.642,101.683,R,T,630.6,1441.2,2502.9
8566,WillowA,F,1995,Blackburn,TRAP,and,102.942,103.042,SP,N,841.8,1688.4,3058.5
8567,WillowA,F,1995,Blackburn,FACE,maybe,103.182,103.301,M,B,693,2031.4,2641.5
8568,WillowA,F,1995,Blackburn,KIT,living,106.051,106.082,L,V,550.5,1519.9,2883.6
8569,WillowA,F,1995,Blackburn,PRICE,like,107.641,107.782,L,K,856.9,1395.6,2961
8570,WillowA,F,1995,Blackburn,KIT,busy,109.439,109.508,B,Z,498.7,2026.6,2936.2
8571,WillowA,F,1995,Blackburn,DRESS,well,118.616,118.646,W,L,654.1,1041.2,3184
8572,WillowA,F,1995,Blackburn,DRESS,there's,118.736,118.816,DH,R,628.7,1460.1,3165.1
8573,WillowA,F,1995,Blackburn,TRAP,and,122.432,122.743,SP,N,917.4,1514.6,3133.1
8574,WillowA,F,1995,Blackburn,FACE,kate,125.058,125.158,K,T,721.1,2047.6,2701.4
8575,WillowA,F,1995,Blackburn,KIT,william,125.348,125.377,W,L,629.2,1124.7,1838.5
8576,WillowA,F,1995,Blackburn,FACE,came,125.697,125.768,K,M,676.5,1911.7,2877.7
8577,WillowA,F,1995,Blackburn,KIT,pretty,138.833,138.864,R,T,539.7,2157.4,2999.7
8578,WillowA,F,1995,Blackburn,FLEECE,free,139.263,139.443,R,SP,452.8,2373.5,3351.9
8579,WillowA,F,1995,Blackburn,FLEECE,freedom,140.381,140.481,R,D,473.7,2235.8,2421.4
8580,WillowA,F,1995,Blackburn,KIT,think,140.76,140.791,TH,NG,628.7,2082.1,2925.3
8581,WillowA,F,1995,Blackburn,TRAP,had,145.993,146.123,HH,D,754,1822.5,2886.5
8582,WillowA,F,1995,Blackburn,LOT,lot,146.262,146.382,L,T,663.5,1074.3,2072.6
8583,WillowA,F,1995,Blackburn,FACE,space,148.222,148.402,P,S,625.7,1841.5,2985.9
8584,WillowA,F,1995,Blackburn,KIT,things,148.641,148.671,TH,NG,708.7,1835.7,2422.8
8585,WillowA,F,1995,Blackburn,KIT,in,157.068,157.158,K,N,491.9,2246.2,2988.1
8586,WillowA,F,1995,Blackburn,PRICE,like,161.387,161.617,L,K,843.6,1268.8,2836.3
8587,WillowA,F,1995,Blackburn,FACE,maybe,162.569,162.71,M,B,671.8,2158.9,3053.9
8588,WillowA,F,1995,Blackburn,TRAP,that's,162.839,162.94,DH,T,876.3,1348.5,2946.8
8589,WillowA,F,1995,Blackburn,KIT,different,163.099,163.159,D,F,592.9,1829.1,3077
8590,WillowA,F,1995,Blackburn,FLEECE,cheeky,168.831,169.02,CH,K,400.6,2476.3,3245.4
8591,WillowA,F,1995,Blackburn,GOAT,don't,172.62,172.72,D,N,743.4,1436.6,3043.1
8592,WillowA,F,1995,Blackburn,PRICE,i,172.969,173,K,W,734.1,1648.7,2812.6
8593,WillowA,F,1995,Blackburn,PRICE,i,174.56,174.62,SP,SP,959.3,1507,3183.4
8594,WillowA,F,1995,Blackburn,PRICE,times,182.172,182.412,T,M,941.6,1365.6,1772.4
8595,WillowA,F,1995,Blackburn,FACE,neighbourhood,183.501,183.631,N,B,711.5,2029.2,2961.5
8596,WillowA,F,1995,Blackburn,FOOT,neighbourhood,183.761,183.87,HH,D,596,1136.8,2956.3
8597,WillowA,F,1995,Blackburn,PRICE,sometimes,188.542,188.702,T,M,945.9,1360.5,3094.8
8598,WillowA,F,1995,Blackburn,PRICE,i,190.683,190.743,Z,W,756.4,1369.8,2988.3
8599,WillowA,F,1995,Blackburn,FACE,behaved,191.684,191.735,HH,V,679.8,1765.1,2923.4
8600,WillowA,F,1995,Blackburn,DRESS,when,197.671,197.722,W,N,785.6,1610.2,2645.4
8601,WillowA,F,1995,Blackburn,DRESS,then,198.211,198.241,DH,N,750.8,1432.2,2054.1
8602,WillowA,F,1995,Blackburn,KIT,it,198.531,198.591,IY0,T,590.6,2106.5,2736.7
8603,WillowA,F,1995,Blackburn,LOT,got,199.392,199.462,G,T,623,1196.7,2610.9
8604,WillowA,F,1995,Blackburn,GOAT,older,199.492,199.522,T,L,624.3,985.1,2970.6
8605,WillowA,F,1995,Blackburn,DRESS,very,201.648,201.749,V,R,782.2,1518.8,2362
8606,WillowA,F,1995,Blackburn,TRAP,yeah,208.943,209.093,Y,SP,719.6,2025.3,2884.9
8607,WillowA,F,1995,Blackburn,DRESS,remember,210.496,210.566,M,M,786.6,1551.2,2428.6
8608,WillowA,F,1995,Blackburn,PRICE,child,212.694,212.805,CH,L,906.6,1396.1,2955.4
8609,WillowA,F,1995,Blackburn,STRUT,because,213.315,213.545,K,Z,752.3,1223.5,2932.9
8610,WillowA,F,1995,Blackburn,FACE,always,214.907,214.967,W,Z,566.9,1568.8,2726.4
8611,WillowA,F,1995,Blackburn,FLEECE,be,215.857,215.928,B,M,535.2,2235.2,3141.4
8612,WillowA,F,1995,Blackburn,FLEECE,me,215.957,216.027,M,K,431.9,2555,3333.8
8613,WillowA,F,1995,Blackburn,PRICE,i,216.138,216.278,Z,W,818.8,1328.8,2845.9
8614,WillowA,F,1995,Blackburn,STRUT,one,216.978,217.048,W,N,674,1150.5,2549.9
8615,WillowA,F,1995,Blackburn,TRAP,and,217.544,217.605,SP,N,925,1727,3013.9
8616,WillowA,F,1995,Blackburn,TRAP,fact,219.502,219.622,F,K,897.3,1329,2827.2
8617,WillowA,F,1995,Blackburn,PRICE,i,222.124,222.164,D,R,809.1,1648.1,2679.2
8618,WillowA,F,1995,Blackburn,PRICE,time,222.934,223.153,T,M,939.5,1365,1718.3
8619,WillowA,F,1995,Blackburn,PRICE,my,226.846,226.885,M,M,712.7,1237.4,2608.2
8620,WillowA,F,1995,Blackburn,TRAP,that,227.736,227.765,DH,T,657.9,1581.8,2999.3
8621,WillowA,F,1995,Blackburn,FLEECE,she,229.892,229.922,SH,AH0,434.5,2149.5,2902.9
8622,WillowA,F,1995,Blackburn,PRICE,apologised,230.293,230.422,JH,Z,808.6,1440.1,2936.8
8623,WillowA,F,1995,Blackburn,PRICE,times,230.833,230.962,T,M,853.5,1319.4,2707.2
8624,WillowA,F,1995,Blackburn,TRAP,at,238.252,238.372,SP,T,886.9,1354.7,3120.3
8625,WillowA,F,1995,Blackburn,GOAT,so,239.587,239.757,S,SP,666.1,1323.4,2821.7
8626,WillowA,F,1995,Blackburn,DRESS,level,241.888,241.947,L,V,791,1484.8,2992.3
8627,WillowA,F,1995,Blackburn,KIT,think,242.197,242.227,TH,NG,600.4,2038,2836.1
8628,WillowA,F,1995,Blackburn,STRUT,because,242.674,242.744,K,Z,777.4,1312.9,2803.9
8629,WillowA,F,1995,Blackburn,PRICE,i've,243.603,243.723,M,V,970,1412,3075.3
8630,WillowA,F,1995,Blackburn,DRESS,never,243.873,243.943,N,V,868.1,1737,2911
8631,WillowA,F,1995,Blackburn,DRESS,rebelled,244.822,244.952,B,L,843.3,1591.9,2883.8
8632,WillowA,F,1995,Blackburn,PRICE,i,246.36,246.63,OW1,TH,759.9,1186.3,2691.5
8633,WillowA,F,1995,Blackburn,FACE,they,248.957,249.047,DH,P,461.3,2105.4,2784.5
8634,WillowA,F,1995,Blackburn,LOT,probably,249.147,249.266,R,B,595.9,1059.9,2440.2
8635,WillowA,F,1995,Blackburn,KIT,been,249.936,250.037,B,N,588.9,1798.2,2896.6
8636,WillowA,F,1995,Blackburn,PRICE,i,250.78,250.84,F,N,718.1,1525.7,2849.9
8637,WillowA,F,1995,Blackburn,LOT,not,252.155,252.285,N,T,833.4,1328.7,2327.8
8638,WillowA,F,1995,Blackburn,KIT,really,252.395,252.515,R,L,536.1,2033.2,2835.9
8639,WillowA,F,1995,Blackburn,GOAT,no,252.704,252.824,N,SP,845.8,1459.7,2756.3
8640,WillowA,F,1995,Blackburn,DRESS,never,260.579,260.679,N,V,813.1,1871.3,2135.4
8641,WillowA,F,1995,Blackburn,LOT,bothered,260.839,260.968,B,DH,733.6,1084.7,1395.1
8642,WillowA,F,1995,Blackburn,DRESS,said,261.328,261.438,S,D,767.6,1586.4,2793.6
8643,WillowA,F,1995,Blackburn,PRICE,i,262.472,262.502,ER0,W,608.1,1145.5,2461.9
8644,WillowA,F,1995,Blackburn,TRAP,dad's,262.992,263.141,D,D,895.8,1395.6,2845.4
8645,WillowA,F,1995,Blackburn,STRUT,whatever,266.836,266.876,W,T,712.6,1170.1,2681
8646,WillowA,F,1995,Blackburn,FOOT,pushed,268.801,268.871,P,SH,562.6,1204.6,2638.6
8647,WillowA,F,1995,Blackburn,STRUT,us,269.081,269.131,T,S,498,1409.3,2886.6
8648,WillowA,F,1995,Blackburn,GOAT,don't,271.283,271.333,D,N,583.2,1603.1,2701.8
8649,WillowA,F,1995,Blackburn,STRUT,does,273.374,273.494,D,Z,569.8,1441.1,2778.5
8650,WillowA,F,1995,Blackburn,STRUT,what,275.606,275.656,W,T,769.2,1168.4,3028.1
8651,WillowA,F,1995,Blackburn,GOAT,chosen,275.917,276.017,CH,Z,629.9,1337.7,2651.7
8652,WillowA,F,1995,Blackburn,TRAP,at,281.415,281.465,IY0,T,764.8,1903.1,2923.2
8653,WillowA,F,1995,Blackburn,STRUT,the,281.565,281.615,DH,W,577.8,1344.4,2621.3
8654,WillowA,F,1995,Blackburn,NORTH,always,282.375,282.416,Z,L,602.4,1303.5,2895.2
8655,WillowA,F,1995,Blackburn,DRESS,jenny,283.316,283.386,JH,N,641.8,1809.8,2718
8656,WillowA,F,1995,Blackburn,PRICE,sometimes,285.908,286.127,T,M,945.2,1525.1,2836.1
8657,WillowA,F,1995,Blackburn,GOOSE,two,289.37,289.521,T,P,432.1,2181,2811.7
8658,WillowA,F,1995,Blackburn,GOAT,slowly,291.321,291.391,L,L,660.1,1092.4,1803.6
8659,WillowA,F,1995,Blackburn,PRICE,five,293.023,293.184,F,V,994.6,1247,2842.4
8660,WillowA,F,1995,Blackburn,KIT,six,293.413,293.453,S,K,556.2,1786.1,2725.9
8661,WillowA,F,1995,Blackburn,KIT,little,300.052,300.081,L,T,619.9,1284.8,1627.1
8662,WillowA,F,1995,Blackburn,GOOSE,used,301.597,301.627,Y,Z,419.2,1912.6,2795.9
8663,WillowA,F,1995,Blackburn,FLEECE,we,306.521,306.571,W,G,517,1721.2,2422.3
8664,WillowA,F,1995,Blackburn,TRAP,magazines,310.82,310.85,M,G,746,1690.9,2892.2
8665,WillowA,F,1995,Blackburn,FLEECE,magazines,311.021,311.27,Z,N,778.5,2314.6,3259.8
8666,WillowA,F,1995,Blackburn,TRAP,magazines,315.995,316.046,M,G,879.3,1491.2,2454.3
8667,WillowA,F,1995,Blackburn,KIT,really,321.316,321.406,R,L,541.8,1796.2,2814.1
8668,WillowA,F,1995,Blackburn,FLEECE,me,333.498,333.627,M,S,599.3,2166.4,2839.3
8669,WillowA,F,1995,Blackburn,GOAT,so,333.728,333.788,S,AY1,588.9,1294.1,2943.2
8670,WillowA,F,1995,Blackburn,LOT,got,335.049,335.188,G,T,731.4,1394.5,2699.8
8671,WillowA,F,1995,Blackburn,KIT,think,336.24,336.28,TH,NG,499.5,2152.6,2622.5
8672,WillowA,F,1995,Blackburn,LOT,got,336.641,336.84,G,T,713.2,1141.4,1925.7
8673,WillowA,F,1995,Blackburn,FLEECE,she,337.979,338.089,SH,D,395.1,2354.5,2994.9
8674,WillowA,F,1995,Blackburn,DRESS,definitely,344.281,344.351,D,F,684.1,1827.3,2989.4
8675,WillowA,F,1995,Blackburn,FLEECE,she,348.221,348.341,SH,M,439.4,2406.9,3559.2
8676,WillowA,F,1995,Blackburn,GOOSE,moved,348.442,348.521,M,V,561.3,2215.5,2816.4
8677,WillowA,F,1995,Blackburn,STRUT,but,354.148,354.289,B,T,539.4,1198.1,2542.5
8678,WillowA,F,1995,Blackburn,GOAT,don't,354.469,354.589,D,N,598.4,1544.8,2375.4
8679,WillowA,F,1995,Blackburn,PRICE,fight,354.709,354.889,F,T,880.2,1352.6,3093.6
8680,WillowA,F,1995,Blackburn,NORTH,more,355.219,355.269,M,R,622.6,1065.7,2712.8
8681,WillowA,F,1995,Blackburn,PRICE,like,361.383,361.513,L,K,866.9,1477,2765.9
8682,WillowA,F,1995,Blackburn,LOT,wasn't,363.91,363.98,W,Z,568.6,1070.9,1846.9
8683,WillowA,F,1995,Blackburn,GOOSE,doing,364.209,364.26,D,IH0,449.3,1966.1,2679.4
8684,WillowA,F,1995,Blackburn,FACE,play,365.55,365.659,L,W,672.5,1720.9,2926.9
8685,WillowA,F,1995,Blackburn,KIT,think,368.278,368.317,TH,NG,573.6,2015.7,2779.9
8686,WillowA,F,1995,Blackburn,PRICE,i,383.229,383.318,Z,SP,786.6,1422.1,2907.3
8687,WillowA,F,1995,Blackburn,DRESS,threatened,383.588,383.719,R,T,780.4,1631.8,2553.3
8688,WillowA,F,1995,Blackburn,KIT,things,384.209,384.239,TH,NG,649.5,1782.7,2698.9
8689,WillowA,F,1995,Blackburn,STRUT,but,385.739,385.889,B,T,665.3,1506.8,2736.3
8690,WillowA,F,1995,Blackburn,DRESS,remember,387.452,387.512,M,M,602.6,1355.4,2219.4
8691,WillowA,F,1995,Blackburn,PRICE,fight,389.159,389.409,F,T,851.4,1406.2,2762.8
8692,WillowA,F,1995,Blackburn,STRUT,but,389.548,389.749,B,T,665.6,1452.7,2753.6
8693,WillowA,F,1995,Blackburn,PRICE,i,390.51,390.649,N,Y,912.9,1707.2,2885.7
8694,WillowA,F,1995,Blackburn,FLEECE,we,391.913,391.943,W,P,430.5,1401.5,2361.2
8695,WillowA,F,1995,Blackburn,FACE,days,394.268,394.399,D,Z,632.7,1768.4,2961.6
8696,WillowA,F,1995,Blackburn,PRICE,i,402.645,402.774,NS,S,875.6,1408,2960.9
8697,WillowA,F,1995,Blackburn,PRICE,i,403.535,403.694,IY0,SP,897,1550.6,2951
8698,WillowA,F,1995,Blackburn,PRICE,i,403.874,404.194,SP,SP,942.6,1511.6,2992.8
8699,WillowA,F,1995,Blackburn,PALM,argue,413.55,413.78,L,R,773.8,1138.5,3150.2
8700,WillowA,F,1995,Blackburn,STRUT,because,415.381,415.501,K,Z,670.7,1520.1,2847.9
8701,WillowA,F,1995,Blackburn,STRUT,much,417.104,417.204,M,CH,576.6,1176.8,2448.5
8702,WillowA,F,1995,Blackburn,NORTH,more,417.464,417.535,M,R,664.2,1071.3,2421.4
8703,WillowA,F,1995,Blackburn,NORTH,more,419.246,419.376,M,R,677.9,962.5,2129.2
8704,WillowA,F,1995,Blackburn,STRUT,up,420.857,420.958,N,P,796.1,1240,2281.2
8705,WillowA,F,1995,Blackburn,PRICE,excited,421.49,421.64,S,T,891.3,1351.3,1642.5
8706,WillowA,F,1995,Blackburn,LOT,arguing,423.062,423.192,SP,R,756,1085.4,2040.9
8707,WillowA,F,1995,Blackburn,KIT,think,429.851,429.891,TH,NG,661.8,1941.5,2982.2
8708,WillowA,F,1995,Blackburn,KIT,in,430.041,430.07,K,N,656.5,2080.8,3021.8
8709,WillowA,F,1995,Blackburn,LOT,wasn't,432.132,432.183,W,Z,550.9,947.9,1427.7
8710,WillowA,F,1995,Blackburn,FLEECE,we,436.05,436.1,W,Y,561.9,2449,2910.5
8711,WillowA,F,1995,Blackburn,TRAP,have,436.599,436.639,HH,V,780.3,1152.8,2594.6
8712,WillowA,F,1995,Blackburn,GOOSE,computer,437.717,437.777,Y,T,438.3,1442.5,2382.6
